"imageUrl","title","totalScore","reviewsCount","instagrams/0","instagrams/1","instagrams/2","instagrams/3","facebooks/0","facebooks/1","facebooks/2","facebooks/3","facebooks/4","facebooks/5","linkedIns/0","linkedIns/1","linkedIns/2","linkedIns/3","linkedIns/4","linkedIns/5","linkedIns/6","linkedIns/7","linkedIns/8","linkedIns/9","linkedIns/10","linkedIns/11","linkedIns/12","linkedIns/13","linkedIns/14","linkedIns/15","linkedIns/16","linkedIns/17","linkedIns/18","linkedIns/19","linkedIns/20","linkedIns/21","linkedIns/22","youtubes/0","youtubes/1","youtubes/2","youtubes/3","youtubes/4","youtubes/5","youtubes/6","youtubes/7","youtubes/8","youtubes/9","youtubes/10","youtubes/11","youtubes/12","youtubes/13","youtubes/14","youtubes/15","youtubes/16","youtubes/17","youtubes/18","youtubes/19","youtubes/20","youtubes/21","youtubes/22","youtubes/23","youtubes/24","youtubes/25","youtubes/26","youtubes/27","youtubes/28","youtubes/29","youtubes/30","youtubes/31","youtubes/32","youtubes/33","youtubes/34","youtubes/35","youtubes/36","youtubes/37","youtubes/38","youtubes/39","youtubes/40","youtubes/41","youtubes/42","youtubes/43","youtubes/44","youtubes/45","youtubes/46","youtubes/47","youtubes/48","youtubes/49","tiktoks/0","twitters/0","twitters/1","twitters/2","twitters/3","twitters/4","phone","emails/0","emails/1","emails/2","emails/3","emails/4","emails/5","emails/6","emails/7","emails/8","emails/9","emails/10","emails/11","emails/12","emails/13","emails/14","emails/15","emails/16","emails/17","emails/18","emails/19","emails/20","emails/21","emails/22","emails/23","emails/24","emails/25","emails/26","city","website","url"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=AFF8twqIksGkwrjdk5i0SA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=181.87802&pitch=0&thumbfov=100","Sri Vinayaka real estate","5","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru, Lingadeeranhalli",,"https://www.google.com/maps/search/?api=1&query=Sri%20Vinayaka%20real%20estate&query_place_id=ChIJT3e4XQA9rjsR9rtjtBaF17s"
"https://lh3.googleusercontent.com/gps-cs-s/AHVAwepwHHfUdE6CCuDMrM2O28vLGPaxIeaAuTp3j8wCk1B03jarx0BinckkPrJnv4TH4T7qzta4ssyaPATstbIfpzRGMBTBHZhU8Ztujl-3TeCCn4bOqqe6xwJjZ35qkOTr4On0WAdssg=w408-h303-k-no","Knock In Enterprises","5","90",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 70262 29955",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Knock%20In%20Enterprises&query_place_id=ChIJU3M-RJcVrjsRKn-CISnyzRo"
"https://lh3.googleusercontent.com/gps-cs-s/AHVAweqxzIbbIk4IY8jm0hNGaZVxqwJ6YOk6cnPwkvGsDbVXE0McJoy1yvuhJRNw2Zuixc5qgT_4xwGO4vUpbRB4DPnbIsjq9P_LDCukccl6gypDb4qzdi5yXLsbKGXh-zHPQ8gCELte=w408-h271-k-no","Nippon Realtors Bangalore","5","23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://www.youtube.com/channel/UCsMtM1A6rP4TW4PLK9uLeXA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://twitter.com/nipponrealtors",,,,,,"info@nipponrealtorsbangalore.com","ravi@nipponrealtorsbangalore.com",,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru","http://www.nipponrealtorsbangalore.com/","https://www.google.com/maps/search/?api=1&query=Nippon%20Realtors%20Bangalore&query_place_id=ChIJZcfbM58XrjsRGtkj4ct17rE"
"https://lh3.googleusercontent.com/gps-cs-s/AHVAweoumBZRUV7iiPcAJBpN8X_ZPqfoTUCok73tD9j96prnOG2Duxr4jGiHvkUbQcZ7qmK5CIuqkqYGTAWxvgXx-0O1JVT6t2QhcCEXtyeqMI_Ul-fcxe7lIFMEk1YCUDWXuP-Dd9MJVA=w408-h541-k-no","REALTY NETWORK","4.8","69",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 79750 09575",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=REALTY%20NETWORK&query_place_id=ChIJqQMn0MIRrjsRDo1N_lSIpT4"
"https://lh3.googleusercontent.com/gps-cs-s/AHVAwerKCXcMO_yAdNpNfxpYhQaDdtGmw6U5D3anLWrlcOnfBFg0BY1uwcKrhkuG0QCy5HEKiLXANurOzn1rsrgqxBn5DjxUIHCC774SowU34_vRbxLA0yfiW14RkNnfU5Wzrb-SZV8=w451-h240-k-no","PROPQUEST247","5","22","https://instagram.com/wix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://www.twitter.com/wix",,,,,"+91 63625 58767","info@propquest247.com",,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru","http://propquest247.com/","https://www.google.com/maps/search/?api=1&query=PROPQUEST247&query_place_id=ChIJd2czyosTrjsRJZdHj7iKsCk"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HeAYYMZLvNMML2JQ7jJ_eQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=231.47852&pitch=0&thumbfov=100","Peenya Estates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 98440 39416",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Peenya%20Estates&query_place_id=ChIJX99ZDSM9rjsRi4SluUIn4LY"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=aKf0aNbPi_PQhVDQAbhLfg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=226.5193&pitch=0&thumbfov=100","Sri Vinayaka Real Estate Agency",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 93437 07883",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Sri%20Vinayaka%20Real%20Estate%20Agency&query_place_id=ChIJUULHzDAjrjsRK5H1Pnk2Fak"
"https://lh3.googleusercontent.com/gps-cs-s/AHVAweourAm1Mgwumq7Vv-PmXWgBDBFiwqTI-FI47tE4E7rR5UY7UK0Ew_CADN_K05hGHi2t9OVmE9fa3ZZ_RQfhhcj0PAsCJ1Cph0gixFAw-z429-PK693OKWfvtzsPFMk1lbbkXJbb=w408-h544-k-no","Dreamplanet Properties & Interiors","4.7","3","https://www.instagram.com/dreamplanetrealtors",,,,"https://www.facebook.com/dreamplanetproperties",,,,,,"https://in.linkedin.com/in/dreamplanet-properties-1706579",,,,,,,,,,,,,,,,,,,,,,,"https://www.youtube.com/channel/UCVRARY5O_sRUeBKQIl5HtJQ","youtube.com/vi","https://www.youtube.com/watch?v=2i0-XoNNVUE","https://www.youtube.com/embed/2i0-XoNNVUE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://twitter.com/dprealtors",,,,,"+91 95390 40906","dreamplanetproperties@gmail.com",,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru","https://www.dppi.in/","https://www.google.com/maps/search/?api=1&query=Dreamplanet%20Properties%20%26%20Interiors&query_place_id=ChIJy96gM-EXrjsR3LWzFdSBNNk"
"https://lh3.googleusercontent.com/gps-cs-s/AHVAwerS1O0DPnxyi4RyDiZMif7zRPZP91A7lTdcbB4yKt7Vt1U1dwPl3sBGz6iL5WUb6iWu8JgkIM3YR-WdhZUXAdGgyPsxmjiY1HmjJ8aZYrqjH8tBzfCpTQq8hqg-0MxApzx5a07F=w408-h543-k-no","KOTS","4.2","33","https://www.instagram.com/kots.world",,,,"https://www.facebook.com/kotsworld",,,,,,"https://www.linkedin.com/company/kots","https://www.linkedin.com/company/kots-world",,,,,,,,,,,,,,,,,,,,,,"https://www.youtube.com/@kotsworld","https://www.youtube.com/channel/UC-kotsworld","https://www.youtube.com/embed/ATU0dFfc0Og","https://www.youtube.com/embed/B-qm8acDuZw","https://www.youtube.com/embed/FFqTaVMNuq0","https://www.youtube.com/embed/N-VDsANIb3Y","https://www.youtube.com/embed/On6mSdmvFwA","https://www.youtube.com/embed/Wb8jYMIE8rs","https://www.youtube.com/embed/Zb9Upa0IUUo","https://www.youtube.com/embed/pDddd754Xko","https://www.youtube.com/embed/v8WzYHPFg-M","https://www.youtube.com/embed/xhto-vAvGHc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://twitter.com/kots",,,,,"+91 85508 80555","hello@kots.world",,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru","https://www.kots.world/?utm_source=google_business_profile&utm_medium=organic&utm_campaign=KOTS&utm_content=website","https://www.google.com/maps/search/?api=1&query=KOTS&query_place_id=ChIJXUjq_1UNrjsR-NAWy0MMMwg"
"https://lh3.googleusercontent.com/gps-cs-s/AHVAwepitSbP8WCbDGWrpjkcZ5saJWLogHj6hm-xSwNg1gL27SJv5HSVK_GeqZm-F-iPVyVtNDCtcKi1tKWxoI2Ej7tDjhsvWStlqMnPNw5Bv6R3vFaehjU3eQ5qDVd3Qh4UwRGsk2Y=w408-h306-k-no","J M J Real Estate","4.7","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 93430 27072",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=J%20M%20J%20Real%20Estate&query_place_id=ChIJZSWyxV4RrjsRMOOdKVBa01I"
"https://lh3.googleusercontent.com/gps-cs-s/AHVAwepyfNj95lD3XE4luI8zkW2IOfAx0Gy0n3tNDxLO_rNR3rLsw1czl3W0U4eIemYMh9mqPX7H6jSlCYmCZpa8Tkuc14z-LrFQKu0CGMo5FYJccoj40sQhExcDNgRYCQ_hEckZOkjs=w426-h240-k-no","AHMED'S REAL ESTATE","4.5","31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 89516 77756",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=AHMED'S%20REAL%20ESTATE&query_place_id=ChIJgbjSc3QRrjsR6mdvfGsaxOk"
"https://lh3.googleusercontent.com/gps-cs-s/AHVAweoRe8m8-E0YFRJq5OUthfoU_1Jinbxm5-3jI76kmHfZzwYAXV9XCjjUisGttfEmJzzVwrCLU5UQujlp55gpJNSPsI55KjtBsb2zUEhUjyvSU-3qPguiInnl6ieYIgPiYSTbBGhveA=w408-h612-k-no","Sri Padmavathi Enterprises reality first caring best","4.8","28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 98447 20909",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Sri%20Padmavathi%20Enterprises%20reality%20first%20caring%20best&query_place_id=ChIJM_vt0qMTrjsRF8uUUiG84lE"
"https://lh3.googleusercontent.com/gps-cs-s/AHVAwer_fHHnHeq5YMNieEU0DCmR0QItbXOWFTjazPTxdjBVO3-KISqQ0vy1hCTxjE-QQ70Rik4zTLj4_HCKjCHQxt7jJaOjNsipR3biMGQHb2io9vV11cCdwtNOWSKzHgcgx4KDFaC0IQ=w408-h544-k-no","Sai Sannidhi Real Estate Agency’s","4.4","111",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 99458 97165",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Sai%20Sannidhi%20Real%20Estate%20Agency%E2%80%99s&query_place_id=ChIJ994GqS0TrjsRobrwx2_MDnA"
"https://lh6.googleusercontent.com/ZUL-NiMDbdBG74sCLOb_LkGRfUvUkTTtmLz33AKCHexbXzByh2SySSxQVHM5wMnO=w426-h240-k-no","Vishruthi Enterprises Real Estate E-Stamping","5","100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 99864 04043",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Vishruthi%20Enterprises%20Real%20Estate%20E-Stamping&query_place_id=ChIJfzzaSCYSrjsR-MT-0eqgp2c"
"https://lh3.googleusercontent.com/gps-cs-s/AHVAweqkktBnZnSt3PS-KP66GjDjS2NUdJDWE3O6Yznuz3Ya-hvYBg1f2fG2QYaYZWo5VQdjTSFdUKoDbsNpja7QmoJki0Z2fP91EeRIuSBQN8LyYXfOJvSXY6kiG-vDdwV3tF-7i5u-skX2WC0=w408-h306-k-no","Diligent Corp - Real estate made easy","5","8","https://www.instagram.com/diligent.corp",,,,"https://www.facebook.com/ovatheme.envato","https://www.facebook.com/DiligentCorp1",,,,,"https://www.linkedin.com/company/diligententcorp",,,,,,,,,,,,,,,,,,,,,,,"https://www.youtube.com/@DiligentCorp",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 80886 91696","pritesh.bansal90@gmail.com","info@diligentcorp.in",,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru","https://www.diligentcorp.in/","https://www.google.com/maps/search/?api=1&query=Diligent%20Corp%20-%20Real%20estate%20made%20easy&query_place_id=ChIJ4Xck2DETrjsRHAp3pkS4omM"
"https://lh3.googleusercontent.com/p/AF1QipMeyxrmbkMzzIqz5Ge489OiGh0GwPjybq85t8Lp=w426-h240-k-no","Namma Bengaluru Estates","5","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 78920 26809",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Namma%20Bengaluru%20Estates&query_place_id=ChIJZ7HbYgA9rjsRZA5atL33XQs"
"https://lh3.googleusercontent.com/p/AF1QipPcgUi5kHwWiffsFQrB47L2QTYlKuR1oKbM372F=w422-h240-k-no","Best Real Estate Agency Bangalore",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Best%20Real%20Estate%20Agency%20Bangalore&query_place_id=ChIJVzihuMI9rjsR_iUDsa0aa_M"
"https://lh3.googleusercontent.com/gps-cs-s/AHVAwepn90HYVFG3wHY0ZvJLvQYdUS2aIsXqg0T1wDxNDrGgYAJU026sbMU3iXdj1Ivh2c6s2E3-7T3PU-UnPjkLv3GU-k-CxH2dPSfiVLoKti79RKXCf72lrkAeOGoPpCAjH3lv3TNf=w408-h575-k-no","Vision Ollive","5","34","https://www.instagram.com/visionollive",,,,"https://www.facebook.com/visionollive",,,,,,"https://www.linkedin.com/company/89664209",,,,,,,,,,,,,,,,,,,,,,,"https://www.youtube.com/channel/UCJAjCwBUEt7YgmdTnwOlXuw",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://twitter.com/visionollive",,,,,"+91 88675 00030","info@visionollive.com",,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru","https://visionollive.com/","https://www.google.com/maps/search/?api=1&query=Vision%20Ollive&query_place_id=ChIJceCVAVEYa6gRuRyoWyulGQA"
"https://lh3.googleusercontent.com/p/AF1QipN6UsmpJrH1inEbwEJf_2AnTgZqAgilq44z02Dd=w408-h273-k-no","M4 Estates","4.9","51",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 98450 27409",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru","http://www.m4estates.com/","https://www.google.com/maps/search/?api=1&query=M4%20Estates&query_place_id=ChIJU54mjvEWrjsRw7YS2wEfA44"
"https://lh3.googleusercontent.com/gps-cs-s/AHVAweoUvUYGgwvVc2kBo7Qg2wWXrAPlkLv0TUfSNEdayIoNHb-HgOta2dMh-_AoDaeJLfXUGZqH1Fve25ee2v680wn33rtDzwb1cWFKwWWOQVTu2LtSCyWscmcFjxUFRNYmB0ckTFo=w408-h725-k-no","Perfect Neighbourhood LLP - Real Estate | India","5","24","https://www.instagram.com/perfect_neighbourhood",,,,"https://www.facebook.com/profile.php?id=100094038420677",,,,,,"https://www.linkedin.com/company/perfect-neighbourhoodllp",,,,,,,,,,,,,,,,,,,,,,,"https://www.youtube.com/@PerfectNeighbourhood",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 96064 45048","info@perfectneighbourhood.com","aniket@perfectneighbourhood.com","deepak@perfectneighbourhood.com",,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru","https://www.perfectneighbourhood.com/","https://www.google.com/maps/search/?api=1&query=Perfect%20Neighbourhood%20LLP%20-%20Real%20Estate%20%7C%20India&query_place_id=ChIJiaRNynsRrjsRnqJuYO2TnFA"
"https://lh3.googleusercontent.com/p/AF1QipN4-yAYWbOv4w54FjCnvO1-EikKS3sKyOew33tg=w408-h272-k-no","Ground Zero","5","19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 95385 95389",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru","http://ground-zero.org/","https://www.google.com/maps/search/?api=1&query=Ground%20Zero&query_place_id=ChIJdYaJR9w9rjsRn0gr0yWXNEg"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hUwRHdipuKIiWInl2KQ0Qg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=112.75075&pitch=0&thumbfov=100","Kalpatharu Construction",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 90366 97058",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Kalpatharu%20Construction&query_place_id=ChIJtcSnqsQ8rjsRv8AsPmN_Bg8"
"https://lh3.googleusercontent.com/gps-cs-s/AHVAwepua6rnAdexLU2STj3dkwkexIV1N5jFnoSWCN6M4G8pdbfZzSJpmTRGrx82oO0t_EYKgoSslgdPkmyr17dAPG9ynd5ul_YUT1CEL3BpSB9Ju2UvZjs1_Hx9Yqqh5uWf6ML4kWXvNYoBUp2q=w408-h904-k-no","Zeest Realty","4.8","11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 96068 69939",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://www.zeestrealty.com/","https://www.google.com/maps/search/?api=1&query=Zeest%20Realty&query_place_id=ChIJT9dONL2O1iURKgSM2yLoZU4"
"https://lh3.googleusercontent.com/gps-cs-s/AHVAweqmwlmVOUI1_yWEpU14s7ojlCy1AYddpE-Pk2LTN7wXg59FnvhSDNgeX8ywfsRr0zNSK4nlhM3lj2OS3InOyUDbHlHxHvce1tgze39axQevEX3z1f8F_wLgzvc07p8K4fPMeUgnw8V9VARo=w408-h543-k-no","Pickurhome","5","13","https://www.instagram.com/pickurhomeblr",,,,"https://www.facebook.com/profile.php?id=61578181027764",,,,,,"https://www.linkedin.com/company/pickurhome",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 82178 08935","info@pickurhome.com",,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru","http://pickurhome.com/","https://www.google.com/maps/search/?api=1&query=Pickurhome&query_place_id=ChIJFQ3q-FF7VacR8_3CdiwJzC0"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FxKn8Uck-F_Ec3WLLzwTtg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=113.443794&pitch=0&thumbfov=100","Sri Annapoorneshwari Real Estate Agency",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 97416 02502",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Sri%20Annapoorneshwari%20Real%20Estate%20Agency&query_place_id=ChIJ-76P8Lo8rjsR0mbmomTkkHs"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nTZlTP9DTeV6o2-OqYXVow&cb_client=search.gws-prod.gps&w=408&h=240&yaw=265.28043&pitch=0&thumbfov=100","PMC REALITIES",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 97439 66722",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=PMC%20REALITIES&query_place_id=ChIJXR5uoZU8rjsRocXZFYjB3_g"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rsdBi6DNzqjvuvAzbwQlgg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=82.650986&pitch=0&thumbfov=100","AK Landmarks (Real Estate Consulting)","4.9","10","https://www.instagram.com/ak_landmarks",,,,"https://www.facebook.com/profile.php?id=61579827496233",,,,,,"https://www.linkedin.com/company/aklandmarks","https://www.linkedin.com/in/abdulk13","https://www.linkedin.com/in/khaja-maiyonoddin-502b962a2","https://www.linkedin.com/in/naushad-alam-28526317","https://www.linkedin.com/in/mohammed-faizan-b028a7111",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 95389 97070","hello@aklandmarks.com","aklandmarksllp@gmail.com","abdul@aklandmarks.com","khaja.m@aklandmarks.com","naushad@aklandmarks.com",,,,,,,,,,,,,,,,,,,,,,,"Bengaluru","https://www.aklandmarks.com/","https://www.google.com/maps/search/?api=1&query=AK%20Landmarks%20(Real%20Estate%20Consulting)&query_place_id=ChIJv9vj5nG3iAIR1gKRHeaOSAA"
"https://lh3.googleusercontent.com/gps-cs-s/AHVAweoLbg_FDaUZ6Yd1xJoz5KlatrVyEzW_c6V06knpopOuURxThsyk9HA1y2AuNHtNMDMt9utm13Pro7CJ0Bg14Eitj_s7w_HybWVj-q9IdWl3Pdwo_CTlZkAbxke6NHWhJbiJv4El=w420-h240-k-no","Ozone WF48","3","41","https://www.instagram.com/ozonesocial",,,,"https://www.facebook.com/OzoneGroupOfficial",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://www.youtube.com/channel/UC6dtp_EcFa0RZOI3z_j_4ig",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 1800 3003 3400","info@ozonoegroup.com","info@ozonegroup.com",,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru","https://www.ozonegroup.com/wf48/","https://www.google.com/maps/search/?api=1&query=Ozone%20WF48&query_place_id=ChIJ8-_aLTQRrjsRNPd6uiVhLfk"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lGa65GBnV-0J6OaSDUYJcg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=59.780693&pitch=0&thumbfov=100","Treez Enterprise - Apartments/Flats & Villas for sale in Bangalore","5","8","https://www.instagram.com/treez_enterprise",,,,"https://www.facebook.com/share.php",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://www.youtube.com/@treezreality6363",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 63645 85353","Info@treezenterprise.com","Sales@treezenterprise.com",,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru","http://www.treezenterpriseblr.com/","https://www.google.com/maps/search/?api=1&query=Treez%20Enterprise%20-%20Apartments%2FFlats%20%26%20Villas%20for%20sale%20in%20Bangalore&query_place_id=ChIJKYibCqERrjsRKu_k0hR-F0Q"
,"VG CONSULTING Real Estate Consultancy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru","https://www.vgconsulting.in/","https://www.google.com/maps/search/?api=1&query=VG%20CONSULTING%20Real%20Estate%20Consultancy&query_place_id=ChIJQ9NKeTo_rjsRbwvy8PULb_w"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=LPYnJv3PKIaECpS_99vJvw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=350.61856&pitch=0&thumbfov=100","Adzzie Real Estate Listings",,,"https://www.instagram.com/adzzieclassifieds",,,,"https://www.facebook.com/adzzieclassifieds","https://www.facebook.com/v12.0",,,,,"https://www.linkedin.com/in/adzzie-classifieds-8a13372b1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://twitter.com/adzzieC","https://twitter.com/AdzzieC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru","https://www.adzzie.com/properties","https://www.google.com/maps/search/?api=1&query=Adzzie%20Real%20Estate%20Listings&query_place_id=ChIJj6pY4wsVrjsRT-ZbC0AbbK4"
