"imageUrl","title","totalScore","reviewsCount","instagrams/0","instagrams/1","instagrams/2","instagrams/3","facebooks/0","facebooks/1","facebooks/2","facebooks/3","facebooks/4","facebooks/5","linkedIns/0","linkedIns/1","linkedIns/2","linkedIns/3","linkedIns/4","linkedIns/5","linkedIns/6","linkedIns/7","linkedIns/8","linkedIns/9","linkedIns/10","linkedIns/11","linkedIns/12","linkedIns/13","linkedIns/14","linkedIns/15","linkedIns/16","linkedIns/17","linkedIns/18","linkedIns/19","linkedIns/20","linkedIns/21","linkedIns/22","linkedIns/23","linkedIns/24","linkedIns/25","linkedIns/26","linkedIns/27","linkedIns/28","linkedIns/29","linkedIns/30","linkedIns/31","linkedIns/32","linkedIns/33","linkedIns/34","linkedIns/35","linkedIns/36","linkedIns/37","linkedIns/38","linkedIns/39","linkedIns/40","linkedIns/41","linkedIns/42","linkedIns/43","linkedIns/44","linkedIns/45","linkedIns/46","linkedIns/47","linkedIns/48","linkedIns/49","youtubes/0","youtubes/1","youtubes/2","youtubes/3","youtubes/4","youtubes/5","youtubes/6","youtubes/7","youtubes/8","youtubes/9","youtubes/10","youtubes/11","youtubes/12","youtubes/13","youtubes/14","youtubes/15","youtubes/16","youtubes/17","youtubes/18","youtubes/19","youtubes/20","youtubes/21","youtubes/22","youtubes/23","youtubes/24","youtubes/25","youtubes/26","youtubes/27","youtubes/28","youtubes/29","youtubes/30","youtubes/31","youtubes/32","youtubes/33","youtubes/34","youtubes/35","youtubes/36","youtubes/37","youtubes/38","youtubes/39","youtubes/40","youtubes/41","youtubes/42","youtubes/43","youtubes/44","youtubes/45","youtubes/46","youtubes/47","youtubes/48","youtubes/49","tiktoks/0","tiktoks/1","twitters/0","twitters/1","twitters/2","twitters/3","twitters/4","twitters/5","twitters/6","twitters/7","phone","emails/0","emails/1","emails/2","emails/3","emails/4","emails/5","emails/6","emails/7","emails/8","emails/9","emails/10","emails/11","emails/12","emails/13","emails/14","emails/15","emails/16","emails/17","emails/18","emails/19","emails/20","emails/21","emails/22","emails/23","emails/24","emails/25","emails/26","emails/27","emails/28","emails/29","emails/30","emails/31","emails/32","emails/33","emails/34","emails/35","emails/36","emails/37","emails/38","emails/39","emails/40","emails/41","emails/42","emails/43","emails/44","city","website","url"
"https://lh3.googleusercontent.com/p/AF1QipOGD8OYESdYHTVHnIwS9IuxEa4A245C7QNJr3tZ=w408-h544-k-no","Make My Propertyz","5","5","https://www.instagram.com/makemypropertyz",,,,"https://www.facebook.com/MakeMyPropertyz",,,,,,"https://www.linkedin.com/company/makemypropertyz",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://twitter.com/MakeMyPropertyz",,,,,,,,"+91 85510 78551","contact@makemypropertyz.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru","https://makemypropertyz.com/","https://www.google.com/maps/search/?api=1&query=Make%20My%20Propertyz&query_place_id=ChIJH1Pgn2Q9rjsRxcdFO29qYTI"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=LApJR9jugna8ZRoU26Xy_A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=304.45566&pitch=0&thumbfov=100","Vreddhi",,,"https://www.instagram.com/vreddhirealty",,,,"https://www.facebook.com/VreddhiRealty","https://www.facebook.com/vreddhirealty",,,,,"https://www.linkedin.com/company/vreddhi","https://www.linkedin.com/in/himanshusaraf","https://www.linkedin.com/in/sanchit-gupta-60783021","https://www.linkedin.com/in/yasha-saraf-2469b349",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://www.x.com/VreddhiRealty","https://www.x.com/vreddhirealty",,,,,,,"+91 96637 68451","info@vreddhi.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru","https://www.vreddhi.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=16763656805169942779","https://www.google.com/maps/search/?api=1&query=Vreddhi&query_place_id=ChIJiScErwQXrjsRmcmPx_pRJAM"
"https://lh3.googleusercontent.com/p/AF1QipOaQX-WivHxSfCozRj3MhY6283fOCg5mM1CvTJc=w408-h306-k-no","FinPluss.com","4.7","1001","https://www.instagram.com/finpluss",,,,"https://www.facebook.com/finpluss",,,,,,"https://www.linkedin.com/company/finpluss-com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://www.youtube.com/@FinPlusscom",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 99163 83383",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru","https://finpluss.com/","https://www.google.com/maps/search/?api=1&query=FinPluss.com&query_place_id=ChIJ_0LEmYkVrjsR5-T1qsXS-qk"
"https://lh3.googleusercontent.com/gps-cs-s/AHVAwepNdaJNJ6AHtQ4NFNR5a-PYCuGNqS8NMCpkhpyNFJ3ieS5qDg8pN8og_7zXxi3Gl7W8KV81t-cV2C5Ry0eN-VHwGPqSrsBhkd8QXQEEY7eYIBOhuRK9h0CYOu1hsbGQhOmJAuCfdg=w420-h240-k-no","Arunasset Investment Services",,,,,,,"https://www.facebook.com/arunasset.investment.services",,,,,,"https://www.linkedin.com/company/arunasset-investment-services",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 73380 20795","info@arunasset.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru","http://www.arunasset.com/","https://www.google.com/maps/search/?api=1&query=Arunasset%20Investment%20Services&query_place_id=ChIJV_2G_pMYrjsRZL8Ieqaui3M"
,"Greystone Estate - Real Estate Agency",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 96118 51114","Das@greystoneestate.in","info@mysite.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://greystoneestate.in/","https://www.google.com/maps/search/?api=1&query=Greystone%20Estate%20-%20Real%20Estate%20Agency&query_place_id=ChIJT_A4LJQrL4wRqQ9am6vFFBM"
"https://lh3.googleusercontent.com/gps-cs-s/AHVAweotJ9l-9gzdKYnCjF2NQMBLtdTmWZ_ipEbeyy9S0tx3Wev2yQWf3tSfktU3g1NXpxNM-2YtsvRvcjKxT-8h-TeFDqax2UpfFATRBaChoo_JJImZ3nKpJiFy7cG7t7xNng4R36-n-2b4CK0L=w426-h240-k-no","Anand Sudi Advocate","4.9","68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 86606 82449",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Anand%20Sudi%20Advocate&query_place_id=ChIJEYj2HNk9rjsR9tbQa6CtwUY"
"https://lh3.googleusercontent.com/p/AF1QipPP_oMo7bfjLCHVVkUkjUf-5oV1B-Ov0DFzjYDM=w408-h306-k-no","Sreevari Bhagavan Info Ventures","5","8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru","https://sreevaribhagavaninfoventures.com/","https://www.google.com/maps/search/?api=1&query=Sreevari%20Bhagavan%20Info%20Ventures&query_place_id=ChIJXwWthz4VrjsRywtlsG0rzKE"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jJGOf_7AKYPMCH1HuYIpPQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=97.142914&pitch=0&thumbfov=100","Marketiix","5","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 88844 99879",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Marketiix&query_place_id=ChIJuQNw5-MXrjsRSp26QlIiWrE"
"https://lh3.googleusercontent.com/p/AF1QipNNNediUumuZlTqdObpSuCmuaMbzaW1t1S_YyRM=w408-h544-k-no","C N HEGDE & CO","4.6","9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 83108 44697",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=C%20N%20HEGDE%20%26%20CO&query_place_id=ChIJF-GcGK4XrjsR4-JM9IjxgEo"
"https://lh3.googleusercontent.com/p/AF1QipOcqXeUskryDVa5XgXnuHYvlcD_m-rVEnZrN5nA=w408-h544-k-no","Siri Malle Infra Developers","5","17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://www.youtube.com/embed/NiTJz6noYZg","https://www.youtube.com/embed/aVb1KOH-W50","https://www.youtube.com/embed/5y2j8O8LuJ4","https://www.youtube.com/embed/b-QsIP0avIc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"info@sidinfra.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru","https://www.sidinfra.com/","https://www.google.com/maps/search/?api=1&query=Siri%20Malle%20Infra%20Developers&query_place_id=ChIJKXOPIGhFLoMRbXN4yqQ7aYI"
"https://lh3.googleusercontent.com/p/AF1QipO7M9mnFAiWX1gC_Pg86ba3AlhGziMk-MS_Lx9S=w408-h306-k-no","RSA CORP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 80733 27180",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=RSA%20CORP&query_place_id=ChIJ33KsDDk_rjsRX7Mm-pL7TeQ"
"https://lh3.googleusercontent.com/gps-cs-s/AHVAweoXNqSKqzAww6E1_2iCltGMugUJpkM7fUBrSxVpYwQL2PoRedG4J3sAZfmhuAdYNkVXEPssfbl5G56ychbCOk_ag_gHBH130pssK7WTlY9Dqz3bCpl9VQPLI-nCuhch7FaD9y1p=w408-h306-k-no","Pankaj Dharamshi &Co.","5","23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 98451 56665",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Pankaj%20Dharamshi%20%26Co.&query_place_id=ChIJY5ZUB449rjsRElS-MEGYE2A"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=X9otNDEedLLpH1oWf9YjTw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=34.758926&pitch=0&thumbfov=100","E khatha transfer Bangalore","5","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 98455 98072",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=E%20khatha%20transfer%20Bangalore&query_place_id=ChIJM-kD23k32KkRvntlPK5xtG4"
"https://lh3.googleusercontent.com/p/AF1QipMhGk633VvM8uy2NgCwLiDbHEYjo5Js00fGxKzd=w408-h544-k-no","LOANS AND TAXES","5","27",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=LOANS%20AND%20TAXES&query_place_id=ChIJcaXQKgk9rjsRx020zkmKkOw"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3_RQGvjT_QM7rguRkftpvg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=225.23373&pitch=0&thumbfov=100","Axis Financial Services","4.6","9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Axis%20Financial%20Services&query_place_id=ChIJxZ-VxdcXrjsRMwXHgCJxFp8"
"https://lh3.googleusercontent.com/p/AF1QipNk0ngiglTMHeVspiHGLsMSwxnAd6h_6dvJaw89=w830-h240-k-no","Realty Assist",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Realty%20Assist&query_place_id=ChIJrZ2uMctqWwgR8jHDAF4X0dE"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xE8mQfmmkGCTfz6NCHQaPw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=221.75699&pitch=0&thumbfov=100","CV Digital Seva - Legal, Financial & Documentations",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 80 3560 6365",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=CV%20Digital%20Seva%20-%20Legal%2C%20Financial%20%26%20Documentations&query_place_id=ChIJX4ZpprM_rjsR6IB86r_V2QE"
"https://lh3.googleusercontent.com/p/AF1QipOipMmDpqC9jjqp_cuwH1qpolh0HitOVdHZfEqY=w408-h274-k-no","KRSNA LEGAL","5","73",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 93437 64127",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru","https://sites.google.com/view/krsna-legal-best-law-firm/home","http://sites.google.com/view/krsna-legal-best-law-firm/home"
"https://lh3.googleusercontent.com/p/AF1QipP_5eZ_grLLsfAztJaPfSfknIyxC1ajzPJKURWu=w408-h306-k-no","Amrutheshwari Traders","4.8","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Amrutheshwari%20Traders&query_place_id=ChIJU0KE8f0_rjsRHZxusOmMCXc"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lBPMbOkbfGKmQql29u28Wg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=14.458377&pitch=0&thumbfov=100","Propspires Pvt Ltd","4.9","58",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 80 4148 8389",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru","http://propspires.in/","https://www.google.com/maps/search/?api=1&query=Propspires%20Pvt%20Ltd&query_place_id=ChIJF-L49XIXrjsRdS64be757Xw"
"https://lh3.googleusercontent.com/p/AF1QipNyzXkq2n0VTRGlEs0tW5iTYBmTBqsKAIh4ypQB=w408-h306-k-no","Vriddhi Ventures","3","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Vriddhi%20Ventures&query_place_id=ChIJLfpPeBI_rjsRQ4Y73hf3d1Q"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NRZS9fO3Wux3IvCDfOSbEg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=13.399871&pitch=0&thumbfov=100","Open Door Properties",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 99863 00018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Open%20Door%20Properties&query_place_id=ChIJ4zVX7H8XrjsROGrqtDYmQZY"
"https://lh3.googleusercontent.com/p/AF1QipMhBAsD5yLzD0oCGuutOHYEs4cSKu8r6Q6tezen=w408-h555-k-no","Punarvika Law Associates and Advocates [Top Property and Divorce Lawyer] Advocate Jyothi C.","5","360",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 87225 43307",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Punarvika%20Law%20Associates%20and%20Advocates%20%5BTop%20Property%20and%20Divorce%20Lawyer%5D%20Advocate%20Jyothi%20C.&query_place_id=ChIJW9BudfM9rjsR4Z1BqGMbIfM"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QmjdBGpBIUfMMOOvVYZpgA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=187.12996&pitch=0&thumbfov=100","Spoorthi Enterprises","5","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 90366 63066",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Spoorthi%20Enterprises&query_place_id=ChIJJX8JRv89rjsRC4sZssqD1MA"
"https://lh3.googleusercontent.com/p/AF1QipMPqkSIHBe-xey94yYnWNBM11Vi_zKrhOj7uEaO=w408-h408-k-no","ORO Luxury Estates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 99165 11555",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://luxury-estates.in/","https://www.google.com/maps/search/?api=1&query=ORO%20Luxury%20Estates&query_place_id=ChIJB3LPY6K-tEQRIbQntHe3UXw"
"https://lh3.googleusercontent.com/gps-cs-s/AHVAweqnFdq9Hc2A3RvHgo5TehKyt-ZSEjNuETP32gz9TCDpaz9Cj_kVTlNz4ZnHC2F9kh5lQnPv8uYWgFWvfldqXTN5NsbrpWhLni49lHH09S2-tzg9q6I-wE3pK9RfLX0CuOcJ-JpBfvTItJo=w408-h306-k-no","JEEVANA NIDHI Developers & Constructions","5","9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"jeevananidhi505@gmail.com","Copyright@jeevananidhi.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru","http://www.jeevananidhi.com/","https://www.google.com/maps/search/?api=1&query=JEEVANA%20NIDHI%20Developers%20%26%20Constructions&query_place_id=ChIJn0AfiKgZrjsRArPju72rCJg"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hgFaUWUMRFXM2AT1rZJszA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=169.30382&pitch=0&thumbfov=100","BROTHER’S H & E CONSULTANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru, Guddahalli",,"https://www.google.com/maps/search/?api=1&query=BROTHER%E2%80%99S%20H%20%26%20E%20CONSULTANT&query_place_id=ChIJIyDHYAAjrjsRVzBS-8iCFzg"
"https://lh3.googleusercontent.com/p/AF1QipPpevK0AyDbMPyXykKTwM0JQLTjLMQoD2xziGYZ=w503-h240-k-no","Propques Services Pvt. Ltd.","5","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 73920 37856",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru","http://propques.com/","https://www.google.com/maps/search/?api=1&query=Propques%20Services%20Pvt.%20Ltd.&query_place_id=ChIJaUCR024WrjsRgyT4RxjVwhk"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=aSpaIh_CfS9JteLTg1LnJw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=269.96786&pitch=0&thumbfov=100","Modern Living Promoters Developers and Builders",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Modern%20Living%20Promoters%20Developers%20and%20Builders&query_place_id=ChIJ71jLYQAZrjsRztfB8DwPqGM"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2Zoe6ewUar6Bdvbl5KxLZw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=227.75868&pitch=0&thumbfov=100","Property of Jahir Hussain",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Property%20of%20Jahir%20Hussain&query_place_id=ChIJkeKWQAAZrjsRahPsueNONq8"
"https://lh3.googleusercontent.com/p/AF1QipMCvGsXoPGOVnAy9iFmGuWlcCmwjJQaG1BwGadz=w408-h454-k-no","Lone Heights Realty",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru","https://loneheightsrealty.com/","https://www.google.com/maps/search/?api=1&query=Lone%20Heights%20Realty&query_place_id=ChIJU6OlkQ_b1E4RLG4e1LMXBw8"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SLOvMn4YF7fXvye_Ypn-9Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=109.75869&pitch=0&thumbfov=100","Amaranta Consulting & Investment Services Pvt Ltd",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 99018 88800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Amaranta%20Consulting%20%26%20Investment%20Services%20Pvt%20Ltd&query_place_id=ChIJXWGR04o9rjsRvtKIgjR5rUs"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DUW9F-iQVCW5sEemdyYYbw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=69.19294&pitch=0&thumbfov=100","FZ ESTATES","5","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 99862 52106",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru","https://fzestates.com/","https://www.google.com/maps/search/?api=1&query=FZ%20ESTATES&query_place_id=ChIJA4qm-dkXrjsREg3LbO8hjfE"
