"imageUrl","title","totalScore","reviewsCount","instagrams/0","instagrams/1","facebooks/0","facebooks/1","facebooks/2","facebooks/3","facebooks/4","facebooks/5","facebooks/6","facebooks/7","facebooks/8","linkedIns/0","linkedIns/1","linkedIns/2","linkedIns/3","youtubes/0","youtubes/1","youtubes/2","youtubes/3","youtubes/4","youtubes/5","youtubes/6","youtubes/7","youtubes/8","youtubes/9","youtubes/10","youtubes/11","youtubes/12","youtubes/13","youtubes/14","youtubes/15","youtubes/16","youtubes/17","youtubes/18","youtubes/19","youtubes/20","tiktoks/0","twitters/0","twitters/1","phone","emails/0","emails/1","emails/2","emails/3","emails/4","city","website","url"
"https://lh3.googleusercontent.com/p/AF1QipPPEtHGcURM6fqz07T4q_8MyX-G5N--pUPniSGX=w426-h240-k-no","Keerthi Builders and Promoters Pvt Ltd","4.8","72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 99028 76666",,,,,,"Bengaluru","https://keerthibuilders.com/","https://www.google.com/maps/search/?api=1&query=Keerthi%20Builders%20and%20Promoters%20Pvt%20Ltd&query_place_id=ChIJd67y3ag_rjsRn9yf0Jij7Dg"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zfzja19QwNpVcS44f0DSGw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=28.177475&pitch=0&thumbfov=100","YFMS PROPERTIES",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=YFMS%20PROPERTIES&query_place_id=ChIJCamwSwAVrjsRK_AOkc4Q0z0"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4qb59OZECvkpbEDbmJwW-g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=280.70572&pitch=0&thumbfov=100","Kruthika Real Estate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Kruthika%20Real%20Estate&query_place_id=ChIJT_t6beo_rjsRLRONMi4Go40"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8tTDirRZpvLNgpDELj-k1Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=92.82741&pitch=0&thumbfov=100","R.P Real Estate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=R.P%20Real%20Estate&query_place_id=ChIJpVTny-s_rjsRybzez0APVyM"
"https://lh3.googleusercontent.com/gps-cs-s/AHVAweoI8AV8tKb7WamRFMyYyFp_0vxGKKcmXofTe5_QNYO0_oIgE11isz3SmuEJ6xemsqlD7L_NuAT7UZvuHSEqjTGZ76K4SKEvPTkjlisKB5kyLMI6I5Tw9rlqs_ml6gPPkCGj3NFFKeywqAyb=w533-h240-k-no","OM Realtors Group",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=OM%20Realtors%20Group&query_place_id=ChIJbbDvVys_rjsR63dW6DJnZtU"
"https://lh3.googleusercontent.com/gps-proxy/ALd4DhETt6ikg7WIHIxjd51oPNdnVxJWJUjiVXxRSm0f1y416a5CHFrHSJ30vumos7Or9K4Ec4dWvISQo-89K7IdpCTMVWANGgGI65Yq69TvE-vm5-Dlls6dLS5ftR_zZLgbnFYaaPcYwbURvpVmrnkXsXdmR_OBruVti7Kvra0U6rg2YRemAjZZcYEgAAGVFrxe7uXGGZ0=w408-h544-k-no","Sri Vinayaka Enterprises","3.5","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 99020 30700",,,,,,"Kothnur, Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Sri%20Vinayaka%20Enterprises&query_place_id=ChIJ_TdqkEoVrjsR1jLNGtUhmws"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Q2xaXGxHi6S_RMMt-AvcOA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=300.20142&pitch=0&thumbfov=100","Sree Sumukha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Sree%20Sumukha&query_place_id=ChIJscl751YVrjsR0WmQgGOWWAE"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=q_MwYx3AGdi1wDg2kK0TuA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=317.26352&pitch=0&thumbfov=100","Chethan Real Estate. Shivappa Chethan","5","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 76249 10996",,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Chethan%20Real%20Estate.%20Shivappa%20Chethan&query_place_id=ChIJvSegbvQVrjsRpZHiISkpiq0"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yFr1gWNiGunuQnmecU_9Ig&cb_client=search.gws-prod.gps&w=408&h=240&yaw=98.637&pitch=0&thumbfov=100","Shankars Real Estate Agency",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 93434 77733",,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Shankars%20Real%20Estate%20Agency&query_place_id=ChIJ4zn3EtkUrjsReaZoATQeOcE"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MxY7Ethg0VkF9JUGc_17EA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=207.3974&pitch=0&thumbfov=100","Real Estate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Real%20Estate&query_place_id=ChIJoVIcz9IRrjsR3Rcur9chcoY"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8QKNSMHiR6pCga-gSixo7A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=207.7832&pitch=0&thumbfov=100","Crown real estate and footwear",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Crown%20real%20estate%20and%20footwear&query_place_id=ChIJ2bkBOd4RrjsRGqZ9qY3JXDI"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1HJ4eX8-LzkFbsSfXG_4rw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=28.765759&pitch=0&thumbfov=100","Sun Real Estate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Sun%20Real%20Estate&query_place_id=ChIJ36MHMuoUrjsR87S3CJRTe_I"
"https://lh3.googleusercontent.com/p/AF1QipNPccB97zMhAWTAazVgvWuLW0XIvxv96mJtdKi3=w408-h408-k-no","STANLEY REAL ESTATE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=STANLEY%20REAL%20ESTATE&query_place_id=ChIJ6Z6ZP_oVrjsRn_pggKyCNH0"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=plK1UkRdtr62Aa9k2vUm2Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=4.219336&pitch=0&thumbfov=100","Sri Sai Real Estate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Sri%20Sai%20Real%20Estate&query_place_id=ChIJYWZV9MsTrjsR0zmDWuTwX1E"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=TIMzBXqrMYOy0LOzLI9qhQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=309.4715&pitch=0&thumbfov=100","SS REAL ESTATES",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 97421 44000",,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=SS%20REAL%20ESTATES&query_place_id=ChIJ-SIvIUcSrjsR09EA_WGWBg4"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EyF_MuznN2IHgiqsM473dw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=138.12805&pitch=0&thumbfov=100","PALAK REAL ESTATE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=PALAK%20REAL%20ESTATE&query_place_id=ChIJqznH5PcTrjsRW19o9VuGRvM"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qvEj7Z7JflCv7_1df4E_-g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=317.47574&pitch=0&thumbfov=100","K.K. REAL ESTATE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 63667 00916",,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=K.K.%20REAL%20ESTATE&query_place_id=ChIJgVwuFOcTrjsRVzYeZD6Bpn8"
"https://lh3.googleusercontent.com/p/AF1QipP2iGmFeIRr0ys1PSvAbMxbDbMIzckTFu6-s5eW=w408-h542-k-no","Lalitha Enterprises (A-Z Financial Services)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 83101 03751",,,,,,"Bengaluru","https://lalitha-enterprises-a-z-financial-services.odoo.com/","https://www.google.com/maps/search/?api=1&query=Lalitha%20Enterprises%20(A-Z%20Financial%20Services)&query_place_id=ChIJg821T6gRrjsRZczO7NKxJB4"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=D2GViEwvD_tJTIFxHW6anA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=36.146038&pitch=0&thumbfov=100","BISMILLAH REAL ESTATE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 99728 61175",,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=BISMILLAH%20REAL%20ESTATE&query_place_id=ChIJH_y9CcsRrjsRiTZoK51rNyA"
,"Dream Eastes -Real estate company",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Dream%20Eastes%20-Real%20estate%20company&query_place_id=ChIJRztW-nMNrjsRpIRwmErj5uw"
"https://lh3.googleusercontent.com/p/AF1QipOLodhqw12G2oCX5hb1oro_8ONu8GizD2J12uXg=w408-h555-k-no","Rajkumar real estate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 97393 53733",,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Rajkumar%20real%20estate&query_place_id=ChIJuQnQz1sRrjsRCKO1g6UFO5A"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lYnYL250tZ_pPmUkPMLjOQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=219.24486&pitch=0&thumbfov=100","Prakash Real Estate & Auto Consultant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Prakash%20Real%20Estate%20%26%20Auto%20Consultant&query_place_id=ChIJ32O2j8YUrjsRaIF9oUb0NSI"
"https://lh3.googleusercontent.com/p/AF1QipOcXEhlwk6aUtyxpBUP88xdol7c4gjQSub5NFFH=w533-h240-k-no","Mayuesh Properties Real Estate Agency",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 90368 81577",,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Mayuesh%20Properties%20Real%20Estate%20Agency&query_place_id=ChIJVVUV6_kTrjsRTPMzoZdUy40"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rxJPSdbvhTiCBog58CQgAw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=201.55365&pitch=0&thumbfov=100","SNEHAL REAL ESTATE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 97399 92666",,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=SNEHAL%20REAL%20ESTATE&query_place_id=ChIJS6zMSIoTrjsRrUg_-qHMSAQ"
"https://lh3.googleusercontent.com/p/AF1QipPccIN17pz0026dxCqU5VEx3__rzRUPm3bFrFUo=w408-h306-k-no","KeyNfloor Real Estate Pvt. Ltd.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 97394 57386",,,,,,"Bengaluru","http://keynfloor.com/","https://www.google.com/maps/search/?api=1&query=KeyNfloor%20Real%20Estate%20Pvt.%20Ltd.&query_place_id=ChIJ____Cz0RrjsR8YZaspTvHuE"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mtKdS4nKU8maYQNwcMAidA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=124.17249&pitch=0&thumbfov=100","Sri Lakshmi ranganatha real estate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Sri%20Lakshmi%20ranganatha%20real%20estate&query_place_id=ChIJIV8JVag_rjsRcHHsuYjTIrQ"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=UJrivlJx6LK5Kr9US94Z4g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=310.2223&pitch=0&thumbfov=100","Sri Kalabhaireshwara Real Estate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Sri%20Kalabhaireshwara%20Real%20Estate&query_place_id=ChIJi8F3fzw_rjsRxWxPoPCWca0"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BrRzzwCBtoH_tsLzsf8raA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=311.63797&pitch=0&thumbfov=100","Gopal Swamy Real Estate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 93433 90186",,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Gopal%20Swamy%20Real%20Estate&query_place_id=ChIJx0uQawA_rjsR2P06R0BJx9Y"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Sw-hID2jSXmyvw3705epNg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=99.21745&pitch=0&thumbfov=100","Sri Banashankaramma Enterprises Real Estate & Tours And Travels",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 98455 17032",,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Sri%20Banashankaramma%20Enterprises%20Real%20Estate%20%26%20Tours%20And%20Travels&query_place_id=ChIJgYKjCNg_rjsRQCJy2arETfU"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QywBlQ7vb7E6gW3brTA2WQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=168.42238&pitch=0&thumbfov=100","Gopal Real Estate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Gopal%20Real%20Estate&query_place_id=ChIJyV8_dKEVrjsRDjrijoBy4yw"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7pwTM8JySRK9ydASzOhJ5w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=327.22833&pitch=0&thumbfov=100","Anil kumar cv",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru, Kothnur",,"https://www.google.com/maps/search/?api=1&query=Anil%20kumar%20cv&query_place_id=ChIJ57HwipAVrjsR8iuS_9nP2i0"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oF0FkSK_g2CFzusbYl9LvQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=45.83306&pitch=0&thumbfov=100","118 Ganapa",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 99452 82834",,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=118%20Ganapa&query_place_id=ChIJfaLwi2I_rjsRx1rfDa3Vcjc"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wdpPNJzl_2h7XJFR2RCbYA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=285.76166&pitch=0&thumbfov=100","R.K Auto Consultant Real Estate","4","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru, Kothnur",,"https://www.google.com/maps/search/?api=1&query=R.K%20Auto%20Consultant%20Real%20Estate&query_place_id=ChIJOxXDEVMVrjsRCJxm-ZRheRc"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mPZka1Pmw70t1DKQce7YLw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=179.29988&pitch=0&thumbfov=100","Cityscape realtor",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Cityscape%20realtor&query_place_id=ChIJR-zMaQAVrjsRZoP0KOxh8-c"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bzz5lk5a5AWHXexdET35Tw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=230.12361&pitch=0&thumbfov=100","Sri Maruthi real estate Gubblala gate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Sri%20Maruthi%20real%20estate%20Gubblala%20gate&query_place_id=ChIJYR9010o_rjsRzxTrfUkK02s"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OPBY6fcMwmh7W03V57u7-A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=0.04215359&pitch=0&thumbfov=100","SRI SAI REAL ESTATE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru, Chandrasekarapura",,"https://www.google.com/maps/search/?api=1&query=SRI%20SAI%20REAL%20ESTATE&query_place_id=ChIJ2yh4yCBrrjsRniDyWADsXb0"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=RQp7PbEMDXmbT4_l05vR3Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=222.45409&pitch=0&thumbfov=100","Vishwakarma Real Estate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thippasandra, Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Vishwakarma%20Real%20Estate&query_place_id=ChIJQ5AlAARArjsRSmoP25avvOE"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ROOZE3zPhh1pu6rk4lqpQw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=349.36447&pitch=0&thumbfov=100","S.L.N. Real Estate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 90367 35744",,,,,,"Bengaluru, Uttarahalli -Manavarthekaval",,"https://www.google.com/maps/search/?api=1&query=S.L.N.%20Real%20Estate&query_place_id=ChIJdSay-XpArjsRzj6SKIvHOCQ"
"https://lh3.googleusercontent.com/gps-cs-s/AHVAweqgnsG12n2OzpDYXGAihLPA06pn9zCp4L8L-Ts_25XPlfSxP5_TyIpp62QD14ClwLFKBOGNhp1Q-zaqaKCLzdamg3A7jZPZ0l6Bll7LYzYbcpnwj4krJn7gyfOHIN8Zc4v7sB77Wu1xcR8z=w408-h306-k-no","S.K.B. Production Tent House & Real Estate","4","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru, Hemmigepura",,"https://www.google.com/maps/search/?api=1&query=S.K.B.%20Production%20Tent%20House%20%26%20Real%20Estate&query_place_id=ChIJx3wdSn8_rjsRjlenxs7ufSU"
"https://lh3.googleusercontent.com/p/AF1QipOn4ivQFQCiKtSHpeEj0YCFUdMdFntv_v2c829t=w408-h306-k-no","Aadhyaa Properties","4.8","19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 93800 33097",,,,,,"Bengaluru","https://www.aadhyaaproperties.com/","https://www.google.com/maps/search/?api=1&query=Aadhyaa%20Properties&query_place_id=ChIJwd-OaPsVrjsRBRgkQfvOwb8"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2juttm4bkpsObw4mJ7KB1w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=307.87625&pitch=0&thumbfov=100","SRI LAKSHMIVENKATESHWARA REAL ESTATE AGENCY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=SRI%20LAKSHMIVENKATESHWARA%20REAL%20ESTATE%20AGENCY&query_place_id=ChIJT2Qr4k4-rjsRyPDSfh4rtIo"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3BPaWJHo1BWjG5XjjnSaEQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=195.4744&pitch=0&thumbfov=100","Sri Sai Real Estate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Sri%20Sai%20Real%20Estate&query_place_id=ChIJ7zsZjdUUrjsRf750vrzg3W4"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YZnAIVVuc-XP0lX1VJEm_A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=199.67438&pitch=0&thumbfov=100","Chandu Real Estate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 98801 28349",,,,,,"Bengaluru, Kothnur",,"https://www.google.com/maps/search/?api=1&query=Chandu%20Real%20Estate&query_place_id=ChIJ62sOdE4VrjsRYRnrWsavS3M"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZYqy4E2u6m086BJ5NgWOEw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=103.51491&pitch=0&thumbfov=100","Revolution in Realestate",,,,,"https://www.facebook.com/revolutioninrealestate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 98440 93328","ummesh1963@gmail.com","sales@hotelempire.com",,,,"Bengaluru","http://sreemahalakshmi.in/","https://www.google.com/maps/search/?api=1&query=Revolution%20in%20Realestate&query_place_id=ChIJObO8-AEVrjsRde8Qx7IY584"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=UrnUyzDbpxrKflKz6OWOYA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=306.27652&pitch=0&thumbfov=100","Shivakrupa Real Estate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 90359 78986",,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Shivakrupa%20Real%20Estate&query_place_id=ChIJJ2tX9ARArjsREg_vk8Lxf1E"
"https://lh3.googleusercontent.com/gps-cs-s/AHVAweqmPmrZPqVflUJIIGOndpNbezSDHIkA-BJsfNcyr6IMnzjdqQ83B7unAXYoDv_8XigInuDyE3ZBPIdLXPciZQkC8A2volN6k8NxVbO0HCB72Isa8O5P7tAQpcMyM05r3IYJL7T6IgA0VcQQ=w408-h306-k-no","Saravana enterprises","5","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kothnur",,"https://www.google.com/maps/search/?api=1&query=Saravana%20enterprises&query_place_id=ChIJb3dmLQAVrjsR8KGmgHHrvHo"
"https://lh3.googleusercontent.com/p/AF1QipMsQYNz2ezZKXbODTaWFbOkmsnBK1ttlanvc7mC=w408-h306-k-no","Propsangam Enterprises LLP","5","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 99725 05044",,,,,,"Bengaluru","https://www.facebook.com/profile.php?viewas=100000686899395&id=100085235298787","http://www.facebook.com/profile.php?viewas=100000686899395&id=100085235298787"
"https://lh3.googleusercontent.com/p/AF1QipM30kDACy4lzY3PZt6j-N8PXDL4ZrIyFTA8hyOH=w408-h272-k-no","Classic Property Consultants","5","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 99000 88995",,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Classic%20Property%20Consultants&query_place_id=ChIJ-6MgOqE_rjsRA0YFqh-23EM"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-gzLAPbUVThgXtcUAyyosA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=358.32346&pitch=0&thumbfov=100","Devi Real Estate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 78923 00054",,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Devi%20Real%20Estate&query_place_id=ChIJF5P57KAVrjsRMWjLpQMo9Dc"
,"DLG REAL ESTATE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 86184 52004",,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=DLG%20REAL%20ESTATE&query_place_id=ChIJ5dLeh4oVrjsRA696x_bRFhw"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MZmYhN4xoCAhnPXD_zvwUg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=120.45381&pitch=0&thumbfov=100","SHREE MOOKAMBIKA REAL ESTATE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 77605 34484",,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=SHREE%20MOOKAMBIKA%20REAL%20ESTATE&query_place_id=ChIJRzH1zs8ZrjsRHGAWgb53qus"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CkVxFKeZwJB6K0X1lk1aqA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=336.3776&pitch=0&thumbfov=100","Tippu Real Estate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 89718 24055",,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Tippu%20Real%20Estate&query_place_id=ChIJu5Cjb-gZrjsRQdw6D85u0GM"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8S2ynI9pQ0VrJzhtmqCj2g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=33.54155&pitch=0&thumbfov=100","SACHIN REAL ESTATE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 98450 26408",,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=SACHIN%20REAL%20ESTATE&query_place_id=ChIJmcW0b9AZrjsR_cTfbrCCpYQ"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gC0Tq-yNYVKvXugCIWx87g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=38.838886&pitch=0&thumbfov=100","Safe Real Estate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 80880 92530",,,,,,"Vajarahalli",,"https://www.google.com/maps/search/?api=1&query=Safe%20Real%20Estate&query_place_id=ChIJ73A1jQtArjsRwJr64yK6mzg"
