"imageUrl","title","totalScore","reviewsCount","instagrams/0","instagrams/1","facebooks/0","facebooks/1","linkedIns/0","linkedIns/1","linkedIns/2","linkedIns/3","linkedIns/4","youtubes/0","youtubes/1","youtubes/2","youtubes/3","youtubes/4","youtubes/5","tiktoks/0","twitters/0","twitters/1","phone","emails/0","emails/1","emails/2","emails/3","emails/4","emails/5","city","website","url"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nPZlCVJwWfR7lKiTOXssUA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=286.34442&pitch=0&thumbfov=100","Catalyst Consulting Pvt ltd",,,,,"https://www.facebook.com/CatalystConsultingPvtLtd",,,,,,,,,,,,,,,,"+91 74069 69666","savinay@catalystconsulting.in",,,,,,"Bengaluru","http://catalystconsulting.in/","https://www.google.com/maps/search/?api=1&query=Catalyst%20Consulting%20Pvt%20ltd&query_place_id=ChIJWXfxHXwWrjsRfjSP1g2br3M"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DUW9F-iQVCW5sEemdyYYbw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=251.1735&pitch=0&thumbfov=100","BOOK ANY PROPERTY",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru","https://bookanyproperty.in/","https://www.google.com/maps/search/?api=1&query=BOOK%20ANY%20PROPERTY&query_place_id=ChIJwy9h8pYXrjsRlLMuX17pO1g"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=F6oWSWphQxUE5P8QEEABig&cb_client=search.gws-prod.gps&w=408&h=240&yaw=13.83452&pitch=0&thumbfov=100","The Phalguni Management service",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=The%20Phalguni%20Management%20service&query_place_id=ChIJbYtwbgAjrjsR25ehn0Ex1h0"
"https://lh3.googleusercontent.com/p/AF1QipOkLm2tIHH_6-K6rU30Sd26nPBZqWtV5Qd7Qkz2=w408-h278-k-no","ORO PROPTECH","4.6","132","https://www.instagram.com/propertywithvikram","https://www.instagram.com/ORO_proptech","https://www.facebook.com/ORO-106231921944523",,,,,,,"https://www.youtube.com/channel/UCpPH4GDWoMNGkOc66DV3pXw","https://www.youtube.com/@propertywithvikram",,,,,,"https://twitter.com/Oroproptech",,"+91 84479 36956","info@oroproptech.com",,,,,,"Bengaluru","https://www.oroproptech.com/","https://www.google.com/maps/search/?api=1&query=ORO%20PROPTECH&query_place_id=ChIJ1VNzqi0VrjsRRaYWTjXTogw"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=l8nVDGIb0xJWr8HA_lI3yQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=164.37546&pitch=0&thumbfov=100","Scout realty",,,,,,,,,,,,,,,,,,,,,"+91 81529 29942",,,,,,,"Bengaluru","http://www.scoutrealty.in/","https://www.google.com/maps/search/?api=1&query=Scout%20realty&query_place_id=ChIJwwlSS-ojrjsRP5yCA2W7T8A"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9prDhpg47D2PXUpQebMV-w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=136.8752&pitch=0&thumbfov=100","Sri Sai Ram Property Consultant",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Sri%20Sai%20Ram%20Property%20Consultant&query_place_id=ChIJsyVFpGcYrjsRaXlz7L5abdc"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oktOOs69IkCbtRWX2bcHCA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=148.00648&pitch=0&thumbfov=100","Straightup Capital Realty",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Straightup%20Capital%20Realty&query_place_id=ChIJJSE4YgAZrjsRlI_a5eZ5uNo"
,"Shree lakshminarasimha real estate",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Shree%20lakshminarasimha%20real%20estate&query_place_id=ChIJ8S_HmwAZrjsRKx2d5vJ_CRM"
"https://lh3.googleusercontent.com/p/AF1QipM_kBY5-FgP1ROw_1-JD98C1oC61xBhU8a28eaN=w426-h240-k-no","Fly Realty","4.5","29",,,,,,,,,,,,,,,,,,,"+91 98444 73355",,,,,,,"Bengaluru","https://www.flyrealty.in/?utm_source=gmb","https://www.google.com/maps/search/?api=1&query=Fly%20Realty&query_place_id=ChIJ_4AgIJQTrjsRFd1xOT-OixM"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_XM0CgK-mjLcmp6E7Uxr8A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=53.895576&pitch=0&thumbfov=100","Canopus Property Consultant",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Canopus%20Property%20Consultant&query_place_id=ChIJAai5JkcVrjsRgUakW7nNasw"
"https://lh3.googleusercontent.com/p/AF1QipMw76I6EOhPQdI4SCXgndr0oKdUJfowRe6X3mx5=w408-h267-k-no","Property Marshal","4.9","627","https://www.instagram.com/property_marshal",,,,"https://www.linkedin.com/in/property-marshal-014556262",,,,,,,,,,,,,,"+91 99000 01326","support@propertymarshal.in",,,,,,"Bengaluru","http://www.propertymarshal.in/","https://www.google.com/maps/search/?api=1&query=Property%20Marshal&query_place_id=ChIJs1eSLvQ9rjsRFByl85zgXVE"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Q-2c7PeYyR_fHbN3fj1Jbg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=199.47513&pitch=0&thumbfov=100","Real Start",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru","https://realstart.in/","https://www.google.com/maps/search/?api=1&query=Real%20Start&query_place_id=ChIJo068nKgZrjsR8AbaM4NF3c4"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fjvTuZj8GSOSaPblMjUIHw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=347.28894&pitch=0&thumbfov=100","Genius Properties",,,,,,,,,,,,,,,,,,,,,,"shashikiran.mp@geniusproperties.in","info@geniousproperties.in",,,,,"Bengaluru","https://geniusproperties.in/","https://www.google.com/maps/search/?api=1&query=Genius%20Properties&query_place_id=ChIJCQLqUZyP4o4RtcjCH9aYtZo"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5jeND4MvppEdMDfg_pnecw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=123.82705&pitch=0&thumbfov=100","HOMEKEY PROPERTY",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=HOMEKEY%20PROPERTY&query_place_id=ChIJ54ZvZgARrjsRkaZJaweUZKQ"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YoKiVvgtxdGMNU3oj_-1dQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=335.50943&pitch=0&thumbfov=100","R.R Property Consultant & Construction",,,,,,,,,,,,,,,,,,,,,"+91 92431 08778",,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=R.R%20Property%20Consultant%20%26%20Construction&query_place_id=ChIJZ0Gv-dIQrjsR0rfgyT_uxxY"
"https://lh3.googleusercontent.com/p/AF1QipOGHlC7-Cqazq9YnamjprHbVhFegJDyHccFjpIh=w408-h303-k-no","Real Estate Consultant",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Real%20Estate%20Consultant&query_place_id=ChIJ4ZcTU6cXrjsRlXONen9OU8k"
"https://lh3.googleusercontent.com/p/AF1QipMc4A5F8wmSNo0cOVD2XkfJp05GHBVSB2xg_oQx=w472-h240-k-no","SRI SAI CONSULTANTS",,,,,,,,,,,,,,,,,,,,,"+91 94498 68350",,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=SRI%20SAI%20CONSULTANTS&query_place_id=ChIJGcwAle0WrjsR3wrw-uw1MAg"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zWmoz5qigsVxGIIuAMy9hw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=352.02124&pitch=0&thumbfov=100","Property Document registration",,,,,,,,,,,,,,,,,,,,,"+91 97421 31088",,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Property%20Document%20registration&query_place_id=ChIJK-JR9bsZrjsRETi_OL81pXo"
"https://lh3.googleusercontent.com/p/AF1QipNx6PCgyhMqb1ws_JaIMk5Elf_gzFZpeSFoVnT9=w408-h408-k-no","Property Care","4.3","30","https://www.instagram.com/propertycareho",,"https://www.facebook.com/propertycareho",,"https://www.linkedin.com/in/propertycareho",,,,,"https://www.youtube.com/channel/UC27Xljrq7zM69EGGjlJU4ig",,,,,,,,,"+91 96639 33100",,,,,,,"Bengaluru","http://www.propertycare.co.in/","https://www.google.com/maps/search/?api=1&query=Property%20Care&query_place_id=ChIJm9eh6U1rrjsRhLaw6WoLt0E"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lYpf8AnwoU2ldUavM9ZQZg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=165.08511&pitch=0&thumbfov=100","Yelahanka Properties and Consultant",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Yelahanka%20Properties%20and%20Consultant&query_place_id=ChIJt-vSyYkYrjsRVyWx7_pnfAY"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Ippcr-oDnEAZO43qyuL_Cw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=296.96774&pitch=0&thumbfov=100","Golden Compass",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Golden%20Compass&query_place_id=ChIJ7w0zLQAjrjsRJOt9E1zf8gI"
"https://lh3.googleusercontent.com/p/AF1QipM-W_GwTa-WhgvaX2-tG05NFdDjMu26YhIAzxfB=w425-h240-k-no","Search Homes India Private Limited - Real-estate Organization","4.1","121","https://www.instagram.com/searchhomesindia_",,"https://www.facebook.com/searchhomesindia",,"https://www.linkedin.com/company/search-homes-india-pvt-ltd","https://in.linkedin.com/company/search-homes-india",,,,"https://www.youtube.com/@searchhomesindiapvtltd5193","https://www.youtube.com/channel/UCL-jPeknKXvpJG10vDw6cCg",,,,,,"https://twitter.com/SearchhomesIndi",,"+91 90366 11811","info@searchhomesindia.com",,,,,,"Bengaluru","https://www.searchhomesindia.com/","https://www.google.com/maps/search/?api=1&query=Search%20Homes%20India%20Private%20Limited%20-%20Real-estate%20Organization&query_place_id=ChIJkWzwE4cUrjsRuoCcVvEnb9s"
"https://lh3.googleusercontent.com/p/AF1QipNTb9qY7ra27EEyMww1b1xHuZxd1ivGW0gpy3Ly=w408-h283-k-no","Bangalore Real Estate Consultant",,,,,,,,,,,,,,,,,,,,,"+91 99028 17655",,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Bangalore%20Real%20Estate%20Consultant&query_place_id=ChIJvYMSbigRrjsRlIF8cfucsxg"
"https://lh3.googleusercontent.com/p/AF1QipPkexgSuZiosoTmBGaZolanvm9KACw_HFYfAEmv=w408-h544-k-no","SQUAR PROPERTY CONSULTANT","5","2",,,,,,,,,,,,,,,,,,,"+91 87928 37073",,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=SQUAR%20PROPERTY%20CONSULTANT&query_place_id=ChIJvbb63_oVrjsRdfIKNh_4UPI"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=TAdXPTO2nDwyz7Q2aNtTYw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=86.65566&pitch=0&thumbfov=100","Amogha Property Management",,,,,,,,,,,,,,,,,,,,,,"info@amoghapropertymanagement.com",,,,,,"Bengaluru","https://www.amoghapropertymanagement.com/","https://www.google.com/maps/search/?api=1&query=Amogha%20Property%20Management&query_place_id=ChIJX0BUP3YVrjsR0_bK9dvLBnU"
"https://lh3.googleusercontent.com/gps-cs-s/AHVAweqZQlVTWoWYpkppK5FfoCHb17KnnqE3dHOee34dv3CmLgPkCMwC2mU_FT-FFd89XfBVJiwRoi2L16lOOcBU68sf_ljP27K27-XhQqsu6Ms8qrI2OBVb4Wrqyvllxka_O4AHtchK8wfg2Aiq=w408-h330-k-no","PLANETS PROPERTIES HSR BRANCH | Real Estate Property advisory company in Bangalore.","5","5","https://www.instagram.com/planetsproperties","https://instagram.com/planetsproperties","https://www.facebook.com/planetsprop",,"https://www.linkedin.com/in/planets-properties-4b1250148",,,,,"https://www.youtube.com/@planetsproperties2838",,,,,,,"https://twitter.com/PlanetsProp",,"+91 90199 11440","sales@planetsproperties.com","sales@planetspropertie.com",,,,,"Bengaluru","https://planetsproperties.com/","https://www.google.com/maps/search/?api=1&query=PLANETS%20PROPERTIES%20HSR%20BRANCH%20%7C%20Real%20Estate%20Property%20advisory%20company%20in%20Bangalore.&query_place_id=ChIJtc4pL8cVrjsRa8a2nN_zwrE"
"https://lh3.googleusercontent.com/gps-cs-s/AHVAweqv-rhNvPdutf4Hn9XwcxAyjpxyhFeexPxtI3aqm7tyISCdlLndfEwG9IgI_4y75i9lboXPzmaDP6NlRgSv9oTHQB1TlsQyXmzswNxpIJ_6fmFKhBnA8EFmxBx3QVIolvzV0-HA=w426-h240-k-no","PLANETS PROPERTIES | Real Estate Property advisory company in Bangalore.","4.6","176","https://www.instagram.com/planetsproperties","https://instagram.com/planetsproperties","https://www.facebook.com/planetsprop",,"https://www.linkedin.com/in/planets-properties-4b1250148",,,,,"https://www.youtube.com/@planetsproperties2838",,,,,,,"https://twitter.com/PlanetsProp",,"+91 80887 88077","sales@planetsproperties.com","sales@planetspropertie.com",,,,,"Bengaluru","http://www.planetsproperties.com/","https://www.google.com/maps/search/?api=1&query=PLANETS%20PROPERTIES%20%7C%20Real%20Estate%20Property%20advisory%20company%20in%20Bangalore.&query_place_id=ChIJG7m0Fi1rrjsResrhww50_q0"
"https://lh3.googleusercontent.com/p/AF1QipMTwYZv3WKdpLpLI_KjjA0UgnJVbK12w5_o8CW5=w519-h240-k-no","Settlin, Property Consultancy","4.6","936","https://www.instagram.com/settlin_in",,"https://www.facebook.com/in.settlin","https://www.facebook.com/settlin.in","https://www.linkedin.com/company/settlin-in",,,,,,,,,,,,"https://twitter.com/settlin_in","https://x.com/settlin_in","+91 95900 39003","career+webapp@settlin.in","hello@settlin.in",,,,,"Bengaluru","https://settlin.in/","https://www.google.com/maps/search/?api=1&query=Settlin%2C%20Property%20Consultancy&query_place_id=ChIJy48is0IUrjsReUdKhSN1XbU"
"https://lh3.googleusercontent.com/p/AF1QipNlAZTAxZPOkyTIt0IHte-U3mgIp4VUOPN0jg8a=w408-h544-k-no","Your Properties Management","4.8","76",,,,,,,,,,,,,,,,,,,"+91 97404 45221",,,,,,,"Bengaluru","https://www.yourpropertiesmanagement.com/","https://www.google.com/maps/search/?api=1&query=Your%20Properties%20Management&query_place_id=ChIJs_yByIQVrjsRYODBVB_fsI0"
"https://lh3.googleusercontent.com/p/AF1QipO6j6LqGePnsL4af6zprv-QkDv0u7G67--CN9OK=w426-h240-k-no","Just Bricks Consulting","5","40","https://instagram.com/codevz","https://www.instagram.com/_justbricks.in","https://facebook.com/Codevz","https://www.facebook.com/justbricksblr","https://www.linkedin.com/in/just-bricks-consulting-699a50258",,,,,,,,,,,,,,"+91 87926 93701","sales@justbricks.in","sales@justbriks.in","info@yourwebsite.com","sales@justbricks.com",,,"Bengaluru","http://www.justbricks.in/","https://www.google.com/maps/search/?api=1&query=Just%20Bricks%20Consulting&query_place_id=ChIJX-PMwOkVrjsRqcv4MOQk8Dw"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vTY5ucrpoTWc3BXoUvuvzQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=200.7566&pitch=0&thumbfov=100","Property Consultant",,,,,,,,,,,,,,,,,,,,,"+91 96633 04999",,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Property%20Consultant&query_place_id=ChIJ8cPgC58irjsRrpZdxTlZ9bc"
"https://lh3.googleusercontent.com/gps-cs-s/AHVAwerAg6Hs_PAXNHTfktN9LeEbDsN2LdWyPLJuWjxY3fCnhh0KshqWODvPgJP1aXsYrPWlzz55u5EgIH8HT6d6KG7RJk8cFV3MOYnYmIhzijQAAmc_3253Qhn0mA3AByLPtaMrxdKq=w534-h240-k-no","BULLMEN REALTY","3.9","34","https://www.instagram.com/bullmenrealtyindia",,"https://www.facebook.com/BullmenRealtyIndia",,,,,,,"https://www.youtube.com/channel/UCHhJ8jDC4Kg9Q9hQjocNROQ",,,,,,,"https://twitter.com/bullmenrealtyin",,"+91 74001 01010","info@Bullmenrealty.com",,,,,,"Bengaluru","https://bullmenrealty.com/","https://www.google.com/maps/search/?api=1&query=BULLMEN%20REALTY&query_place_id=ChIJP0ea7Q4VrjsRtfBtc5XMhLQ"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DEeUbGvFcSVDLxNjRcEaDA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=203.88103&pitch=0&thumbfov=100","Cityscape Consulting - Property Consultant",,,,,,,,,,,,,,,,,,,,,"+91 98868 98883",,,,,,,"Bengaluru","http://cityscapeconsulting.in/","https://www.google.com/maps/search/?api=1&query=Cityscape%20Consulting%20-%20Property%20Consultant&query_place_id=ChIJm6Fhy9EVrjsROitfIvroAow"
"https://lh3.googleusercontent.com/p/AF1QipMNF5B0fuJZYwrrkt9E8iKcnwT6U94hDiTtBbAA=w757-h240-k-no","Godrej Reflections, Bangalore","3","121",,,,,,,,,,,,,,,,,,,"+91 82878 82878",,,,,,,"Bengaluru","https://www.godrejproperties.com/bangalore/residential/godrej-reflections/overview?utm_source=Googlelisting","https://www.google.com/maps/search/?api=1&query=Godrej%20Reflections%2C%20Bangalore&query_place_id=ChIJRxHGU24TrjsRlSp2UruNcfk"
"https://lh3.googleusercontent.com/p/AF1QipOauaYsaxygKQjoRXEsbZddRf7zgxJvm6NVCXYL=w408-h544-k-no","SAI PROPERTIES AND PROJECTS",,,,,"https://www.facebook.com/profile.php?id=61585884118556","https://www.facebook.com/hashtag","https://www.linkedin.com/company/wixstudio",,,,,,,,,,,,,,,,,,,,,"Bengaluru","https://www.realtytimes.info/","https://www.google.com/maps/search/?api=1&query=SAI%20PROPERTIES%20AND%20PROJECTS&query_place_id=ChIJB7jqGpkjrjsRyK5eQuX9q9o"
"https://lh3.googleusercontent.com/p/AF1QipOVMd8_oX5MAQvkURpar3pVOlpGV5cfQnEl0mn3=w757-h240-k-no","Godrej Lake Gardens, Bangalore","3.1","127",,,,,,,,,,,,,,,,,,,"+91 82878 82878",,,,,,,"Bengaluru","https://www.godrejproperties.com/bangalore/residential/godrej-lake-gardens/landingpage?utm_source=Googlelisting&utm_medium=Organic","https://www.google.com/maps/search/?api=1&query=Godrej%20Lake%20Gardens%2C%20Bangalore&query_place_id=ChIJ8eRAr6kTrjsRGPOFOlfpR4M"
"https://lh3.googleusercontent.com/p/AF1QipMvu_WQ_MfpNnkSrQ1zccWdpjAX57llg23snN-b=w408-h544-k-no","Safa Realtors Property Consultancy","4.8","31",,,,,,,,,,,,,,,,,,,"+91 98869 69301",,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Safa%20Realtors%20Property%20Consultancy&query_place_id=ChIJWR5HBAAVrjsRIzvqprQKHic"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Ya7Pb-9mKqp5Qsh5k9fxhA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=301.6212&pitch=0&thumbfov=100","Home Pitara",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Home%20Pitara&query_place_id=ChIJDSqp-MwTrjsRHdZsXR5Peik"
"https://lh3.googleusercontent.com/gps-cs-s/AHVAwep6jrUoGcOC1IddxRIjNKeTZPdd5OFMQS11hzQVPjFEYywLlfLMSneTNdLAcTQYJWm-C7W8tHFtHI7UW0eoIZVFhFExMe5XDS1MR2KWpMcr6VfQ1i3ho94ZL7HGkz5keSOzBWmGqA=w408-h299-k-no","Puttappa property",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Puttappa%20property&query_place_id=ChIJ8fI7hncTrjsROb0cA4rVyoY"
"https://lh3.googleusercontent.com/p/AF1QipMNJDUzLhh5uCT2Y6Yjj2w4t09BQP88dgGSsR35=w408-h297-k-no","Sowani and Suvarna LLC, Property Management, Interiors, Brokerage, Bengaluru",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Sowani%20and%20Suvarna%20LLC%2C%20Property%20Management%2C%20Interiors%2C%20Brokerage%2C%20Bengaluru&query_place_id=ChIJM6z6iqYTrjsRa284nimQd-M"
"https://lh3.googleusercontent.com/p/AF1QipM60vmBy8KG8lw5_ipEFX640q04gZQV-IxRQeXg=w408-h580-k-no","Prospera Realty and Constructions","5","4",,,,,,,,,,,,,,,,,,,"+91 98806 08806",,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Prospera%20Realty%20and%20Constructions&query_place_id=ChIJnRUuZwAVrjsR17kTF3FcKnk"
"https://lh3.googleusercontent.com/p/AF1QipOOo18VIcl3wz4WuQ5ZhqGb5nV9islDjtfFxn6L=w408-h544-k-no","Akruthi property consultants","5","2",,,,,,,,,,,,,,,,,,,"+91 99725 22244",,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Akruthi%20property%20consultants&query_place_id=ChIJ2YfEdwAVrjsR6jD_dBBWLVA"
"https://lh3.googleusercontent.com/p/AF1QipOLhlXC_fFg_nRH_4VJ0bbNTdFsyCrXtOpyG4zv=w408-h544-k-no","JK Infra Solutions (JK Real Estate Services) Advisors and consultants","5","7",,,,,,,,,,,,,,,,,,,"+91 99001 12329",,,,,,,"Bengaluru","https://sites.google.com/view/jkinfra-portal","http://sites.google.com/view/jkinfra-portal"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=W_Vwfggd7R8Wzspgm27mGA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=274.29453&pitch=0&thumbfov=100","Leap Right Ventures","5","1",,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Leap%20Right%20Ventures&query_place_id=ChIJAzQ6BQAVrjsRlwSacCj79jQ"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NKWjq3IQMkf76wxyfhG5Hg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=172.48378&pitch=0&thumbfov=100","Ai Realties",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru","https://www.airealties.com/","https://www.google.com/maps/search/?api=1&query=Ai%20Realties&query_place_id=ChIJ4XdWwcgVrjsRY1NTF7D0vUY"
"https://lh3.googleusercontent.com/gps-cs-s/AHVAweo1768A4_YBGqZV5eS9GH7wN3A9IcVyGWRrBO-Z9Y3u6zJGKwM7g9UoqOhWXQNYR2uiQcHbudFLAtuNbPacMKmWfU-GU_ObbV9kQ29a0w5GhbQQtFaOzg7PyCgAcYPMjsOy_18=w427-h240-k-no","PROP SOUL","5","89","https://www.instagram.com/propsoull",,"https://www.facebook.com/propsoul",,,,,,,,,,,,,,"https://twitter.com/Propsoul1",,"+91 99640 03366","info@propsoul.com","propsoul@gmail.com",,,,,"Bengaluru","http://www.propsoul.com/","https://www.google.com/maps/search/?api=1&query=PROP%20SOUL&query_place_id=ChIJIdWALLEVrjsRX8nVgy76UMI"
"https://lh3.googleusercontent.com/p/AF1QipN8lX-U5yN2L0wJOJ1fH2roehrm038RLrENqePn=w408-h725-k-no","Sri Mahalakshmi Real Estate & Mahalakshmi Enterprises","5","1",,,,,,,,,,,,,,,,,,,"+91 98452 02605",,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Sri%20Mahalakshmi%20Real%20Estate%20%26%20Mahalakshmi%20Enterprises&query_place_id=ChIJqSARDFc_rjsRlhMAWXlAgj8"
"https://lh3.googleusercontent.com/p/AF1QipN9EwYHuIiEflCmYGM_YiiV41iBFLNBWwGnusnV=w426-h240-k-no","Raju Real Estate","3","2",,,,,,,,,,,,,,,,,,,"+91 99725 22244",,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Raju%20Real%20Estate&query_place_id=ChIJFzN3_KcVrjsRIjqpK0nT8Wk"
"https://lh3.googleusercontent.com/p/AF1QipMMcZ-oOR0w8xX4KDujj-dAIw6vWIxvC1WYnIaU=w408-h543-k-no","Lorven Estates","5","19",,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru","https://lorvenestates.com/","https://www.google.com/maps/search/?api=1&query=Lorven%20Estates&query_place_id=ChIJAX9uozWC22oRjdK83sWFePI"
"https://lh3.googleusercontent.com/p/AF1QipN4z6sMfpQxw-ryuzUBiGKxVYnDFPX4wuJuI9Ic=w408-h246-k-no","Value Venture","4.7","33",,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Value%20Venture&query_place_id=ChIJkZVSHOEVrjsR3n0cyGFN9UY"
"https://lh3.googleusercontent.com/p/AF1QipOHt8BYDS3WT6rppsbuCaiGdeAdhcrEelRoS9YI=w408-h544-k-no","Mamakar Estate Agency","2.7","7",,,,,,,,,,,,,,,,,,,"+91 98453 76899",,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Mamakar%20Estate%20Agency&query_place_id=ChIJ17cJgXUVrjsR8AXdTX6M1rw"
"https://lh3.googleusercontent.com/p/AF1QipOAvJLbYemJ6aU-ZkovfA9rfPsRKYA-k7m58CE3=w408-h380-k-no","M V S law associates","5","332",,,,,,,,,,,,,,,,,,,"+91 96111 73251",,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=M%20V%20S%20law%20associates&query_place_id=ChIJP3596xo_rjsRGhwQCXrzTPk"
"https://lh3.googleusercontent.com/p/AF1QipMaZosdiOl2ZEfnxA7h4PMIRNEpgzcQHEJ4_iAD=w426-h240-k-no","Ibrahim baig",,,,,,,,,,,,,,,,,,,,,"+91 86040 36387",,,,,,,"Bengaluru","https://instagram.com/ibrahimbaigarmy","http://instagram.com/ibrahimbaigarmy"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mtKdS4nKU8maYQNwcMAidA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=124.17249&pitch=0&thumbfov=100","Sri Lakshmi ranganatha real estate",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Sri%20Lakshmi%20ranganatha%20real%20estate&query_place_id=ChIJIV8JVag_rjsRcHHsuYjTIrQ"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=RvjzJalc6AC62ALOipU21g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=203.0588&pitch=0&thumbfov=100","Raghavendra Enterprises",,,,,,,,,,,,,,,,,,,,,"+91 97389 69047",,,,,,,"Varthur, Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Raghavendra%20Enterprises&query_place_id=ChIJgZnc9DUNrjsRf78mvLuO-74"
